benchmark,construction_rule,existing_generation_available,forced_islanding,load_requirement_kw,name,patch_id,payload_name,pcc_available,pv_available,restoration_mode,shared_first_stage_variables,source_contingency
ieee123_opendss,"All public boundary branches are unavailable, yielding a deterministic island.",True,True,100.0,forced_islanding,ieee123_opendss__patch_08__69-70-71,ieee123_opendss__ieee123_opendss__patch_08__69-70-71.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",line_L69
ieee123_opendss,The lexicographically first public N-1 boundary outage is returned to service in restoration mode.,True,False,100.0,restoration,ieee123_opendss__patch_08__69-70-71,ieee123_opendss__ieee123_opendss__patch_08__69-70-71.json,True,True,True,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",deterministic_n_1_line_L115
ieee123_opendss,"PCC loss, candidate-PV lower-bound availability, and published generator N-1 are combined.",False,True,100.0,combined_high_stress,ieee123_opendss__patch_08__69-70-71,ieee123_opendss__ieee123_opendss__patch_08__69-70-71.json,False,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",line_L69
ieee123_opendss,Published nominal active load and all listed components in service.,True,False,80.0,normal,ieee123_opendss__patch_09__112-113-114,ieee123_opendss__ieee123_opendss__patch_09__112-113-114.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",none
ieee123_opendss,Candidate PV availability is set to its exact lower bound zero; no weather multiplier is invented.,True,False,80.0,renewable_shortfall,ieee123_opendss__patch_09__112-113-114,ieee123_opendss__ieee123_opendss__patch_09__112-113-114.json,True,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",candidate_pv_binary_availability_lower_bound
ieee123_opendss,The full published nominal patch load is treated as simultaneously non-sheddable; no load multiplier or synthetic profile is added.,True,False,80.0,demand_surge,ieee123_opendss__patch_09__112-113-114,ieee123_opendss__ieee123_opendss__patch_09__112-113-114.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",published_peak_patch_load=80_kw
ieee123_opendss,Deterministic loss of the lexicographically first public patch-boundary/PCC supply indicator.,True,True,80.0,pcc_loss,ieee123_opendss__patch_09__112-113-114,ieee123_opendss__ieee123_opendss__patch_09__112-113-114.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",line_L111
ieee123_opendss,Published generator contingency when available; otherwise the patch's zero native generation is retained.,False,False,80.0,local_generator_loss,ieee123_opendss__patch_09__112-113-114,ieee123_opendss__ieee123_opendss__patch_09__112-113-114.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",no_local_public_generator
ieee123_opendss,"All public boundary branches are unavailable, yielding a deterministic island.",True,True,80.0,forced_islanding,ieee123_opendss__patch_09__112-113-114,ieee123_opendss__ieee123_opendss__patch_09__112-113-114.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",line_L111
ieee123_opendss,The lexicographically first public N-1 boundary outage is returned to service in restoration mode.,True,False,80.0,restoration,ieee123_opendss__patch_09__112-113-114,ieee123_opendss__ieee123_opendss__patch_09__112-113-114.json,True,True,True,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",deterministic_n_1_line_L115
ieee123_opendss,"PCC loss, candidate-PV lower-bound availability, and published generator N-1 are combined.",False,True,80.0,combined_high_stress,ieee123_opendss__patch_09__112-113-114,ieee123_opendss__ieee123_opendss__patch_09__112-113-114.json,False,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",line_L111
ieee123_opendss,Published nominal active load and all listed components in service.,True,False,120.0,normal,ieee123_opendss__patch_10__28-29-30,ieee123_opendss__ieee123_opendss__patch_10__28-29-30.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",none
ieee123_opendss,Candidate PV availability is set to its exact lower bound zero; no weather multiplier is invented.,True,False,120.0,renewable_shortfall,ieee123_opendss__patch_10__28-29-30,ieee123_opendss__ieee123_opendss__patch_10__28-29-30.json,True,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",candidate_pv_binary_availability_lower_bound
ieee123_opendss,The full published nominal patch load is treated as simultaneously non-sheddable; no load multiplier or synthetic profile is added.,True,False,120.0,demand_surge,ieee123_opendss__patch_10__28-29-30,ieee123_opendss__ieee123_opendss__patch_10__28-29-30.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",published_peak_patch_load=120_kw
ieee123_opendss,Deterministic loss of the lexicographically first public patch-boundary/PCC supply indicator.,True,True,120.0,pcc_loss,ieee123_opendss__patch_10__28-29-30,ieee123_opendss__ieee123_opendss__patch_10__28-29-30.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",line_L26
ieee123_opendss,Published generator contingency when available; otherwise the patch's zero native generation is retained.,False,False,120.0,local_generator_loss,ieee123_opendss__patch_10__28-29-30,ieee123_opendss__ieee123_opendss__patch_10__28-29-30.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",no_local_public_generator
ieee123_opendss,"All public boundary branches are unavailable, yielding a deterministic island.",True,True,120.0,forced_islanding,ieee123_opendss__patch_10__28-29-30,ieee123_opendss__ieee123_opendss__patch_10__28-29-30.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]","line_L26,line_L32"
ieee123_opendss,The lexicographically first public N-1 boundary outage is returned to service in restoration mode.,True,False,120.0,restoration,ieee123_opendss__patch_10__28-29-30,ieee123_opendss__ieee123_opendss__patch_10__28-29-30.json,True,True,True,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",deterministic_n_1_line_L115
ieee123_opendss,"PCC loss, candidate-PV lower-bound availability, and published generator N-1 are combined.",False,True,120.0,combined_high_stress,ieee123_opendss__patch_10__28-29-30,ieee123_opendss__ieee123_opendss__patch_10__28-29-30.json,False,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]","line_L26,line_L32"
ieee123_opendss,Published nominal active load and all listed components in service.,True,False,80.0,normal,ieee123_opendss__patch_11__15-16-34,ieee123_opendss__ieee123_opendss__patch_11__15-16-34.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",none
ieee123_opendss,Candidate PV availability is set to its exact lower bound zero; no weather multiplier is invented.,True,False,80.0,renewable_shortfall,ieee123_opendss__patch_11__15-16-34,ieee123_opendss__ieee123_opendss__patch_11__15-16-34.json,True,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",candidate_pv_binary_availability_lower_bound
ieee123_opendss,The full published nominal patch load is treated as simultaneously non-sheddable; no load multiplier or synthetic profile is added.,True,False,80.0,demand_surge,ieee123_opendss__patch_11__15-16-34,ieee123_opendss__ieee123_opendss__patch_11__15-16-34.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",published_peak_patch_load=80_kw
ieee123_opendss,Deterministic loss of the lexicographically first public patch-boundary/PCC supply indicator.,True,True,80.0,pcc_loss,ieee123_opendss__patch_11__15-16-34,ieee123_opendss__ieee123_opendss__patch_11__15-16-34.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",line_L12
ieee123_opendss,Published generator contingency when available; otherwise the patch's zero native generation is retained.,False,False,80.0,local_generator_loss,ieee123_opendss__patch_11__15-16-34,ieee123_opendss__ieee123_opendss__patch_11__15-16-34.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",no_local_public_generator
